date,strategy_id,avg_pct_change,value,eur_port_val,eur_pct_change,eur_signal,eur_acc_val,usd_port_val,usd_pct_change,usd_signal,usd_acc_val,gbp_port_val,gbp_pct_change,gbp_signal,gbp_acc_val,jpy_port_val,jpy_pct_change,jpy_signal,jpy_acc_val,chf_port_val,chf_pct_change,chf_signal,chf_acc_val,aud_port_val,aud_pct_change,aud_signal,aud_acc_val,cad_port_val,cad_pct_change,cad_signal,cad_acc_val,nok_port_val,nok_pct_change,nok_signal,nok_acc_val,sek_port_val,sek_pct_change,sek_signal,sek_acc_val,cny_port_val,cny_pct_change,cny_signal,cny_acc_val,mxn_port_val,mxn_pct_change,mxn_signal,mxn_acc_val
2026-03-15,momentum-T4-size25,0.02,1.001744,,-0.06,-0.0391,,,0.08,0.1663,,,0.03,-0.0067,,,0.03,0.0000,,,0.20,0.2443,,,-0.14,0.1970,,,0.04,-0.0280,,,-0.20,0.3500,,,0.06,-0.0981,,,0.12,0.2220,,,0.06,0.1833,
2026-03-15,momentum-T4-size50,0.02,1.002323,,-0.06,-0.0391,,,0.08,0.1663,,,0.03,-0.0067,,,0.03,0.0000,,,0.20,0.2443,,,-0.14,0.1970,,,0.04,-0.0280,,,-0.20,0.3500,,,0.06,-0.0981,,,0.12,0.2220,,,0.06,0.1833,
2026-03-15,momentum-T6-size5,0.01,1.000767,,-0.07,-0.0391,,,0.07,0.1663,,,0.02,-0.0067,,,0.02,0.0000,,,0.19,0.2443,,,-0.15,0.1970,,,0.03,-0.0280,,,-0.21,0.3500,,,0.05,-0.0981,,,0.11,0.2220,,,0.05,0.1833,
2026-03-15,momentum-T6-size10,0.01,1.001156,,-0.07,-0.0391,,,0.07,0.1663,,,0.03,-0.0067,,,0.02,0.0000,,,0.19,0.2443,,,-0.15,0.1970,,,0.03,-0.0280,,,-0.20,0.3500,,,0.05,-0.0981,,,0.12,0.2220,,,0.06,0.1833,
2026-03-15,momentum-T6-size25,0.02,1.001783,,-0.06,-0.0391,,,0.08,0.1663,,,0.03,-0.0067,,,0.03,0.0000,,,0.20,0.2443,,,-0.14,0.1970,,,0.04,-0.0280,,,-0.20,0.3500,,,0.06,-0.0981,,,0.12,0.2220,,,0.06,0.1833,
2026-03-15,momentum-T6-size50,0.02,1.002129,,-0.06,-0.0391,,,0.08,0.1663,,,0.03,-0.0067,,,0.03,0.0000,,,0.20,0.2443,,,-0.14,0.1970,,,0.04,-0.0280,,,-0.20,0.3500,,,0.06,-0.0981,,,0.12,0.2220,,,0.06,0.1833,
2026-03-15,haiku-T1-size20,0.01,1.001291,,-0.08,-0.0706,,,0.06,0.2250,,,0.02,0.0025,,,0.01,0.0000,,,0.19,0.3889,,,-0.16,0.2537,,,0.03,-0.0400,,,-0.21,0.3500,,,0.04,-0.1010,,,0.11,0.3130,,,0.05,0.2500,
2026-03-15,haiku-T1-size40,0.01,1.001951,,-0.07,-0.0706,,,0.07,0.2250,,,0.02,0.0025,,,0.02,0.0000,,,0.19,0.3889,,,-0.15,0.2537,,,0.03,-0.0400,,,-0.21,0.3500,,,0.05,-0.1010,,,0.11,0.3130,,,0.05,0.2500,
2026-03-15,haiku-T1-size60,0.02,1.002355,,-0.07,-0.0706,,,0.07,0.2250,,,0.03,0.0025,,,0.02,0.0000,,,0.20,0.3889,,,-0.15,0.2537,,,0.04,-0.0400,,,-0.20,0.3500,,,0.05,-0.1010,,,0.12,0.3130,,,0.06,0.2500,
2026-03-15,haiku-T1-size80,0.02,1.002586,,-0.06,-0.0706,,,0.08,0.2250,,,0.03,0.0025,,,0.03,0.0000,,,0.20,0.3889,,,-0.14,0.2537,,,0.04,-0.0400,,,-0.20,0.3500,,,0.06,-0.1010,,,0.12,0.3130,,,0.06,0.2500,
2026-03-16,momentum-T1-size5,-0.01,1.000275,,0.34,-0.0454,,,0.17,0.1943,,,0.05,-0.0075,,,0.14,-0.2500,,,-0.59,0.1277,,,-0.21,0.2397,,,0.13,-0.0641,,,0.27,0.3500,,,-0.27,-0.0981,,,0.18,0.1193,,,-0.36,0.1833,
2026-03-16,momentum-T1-size10,-0.03,1.000333,,0.33,-0.0454,,,0.16,0.1943,,,0.04,-0.0075,,,0.12,-0.2500,,,-0.60,0.1277,,,-0.22,0.2397,,,0.12,-0.0641,,,0.26,0.3500,,,-0.29,-0.0981,,,0.17,0.1193,,,-0.37,0.1833,
2026-03-16,momentum-T1-size25,-0.06,1.000498,,0.30,-0.0454,,,0.13,0.1943,,,0.01,-0.0075,,,0.09,-0.2500,,,-0.63,0.1277,,,-0.25,0.2397,,,0.09,-0.0641,,,0.23,0.3500,,,-0.32,-0.0981,,,0.14,0.1193,,,-0.40,0.1833,
2026-03-16,momentum-T1-size50,-0.09,1.000700,,0.26,-0.0454,,,0.09,0.1943,,,-0.03,-0.0075,,,0.06,-0.2500,,,-0.67,0.1277,,,-0.29,0.2397,,,0.05,-0.0641,,,0.19,0.3500,,,-0.36,-0.0981,,,0.10,0.1193,,,-0.44,0.1833,
2026-03-16,momentum-T2-size5,-0.02,1.000257,,0.33,-0.0454,,,0.16,0.1943,,,0.04,-0.0075,,,0.13,-0.2500,,,-0.60,0.1277,,,-0.22,0.2397,,,0.12,-0.0641,,,0.26,0.3500,,,-0.28,-0.0981,,,0.17,0.1193,,,-0.37,0.1833,
2026-03-16,momentum-T2-size10,-0.04,1.000303,,0.31,-0.0454,,,0.14,0.1943,,,0.02,-0.0075,,,0.11,-0.2500,,,-0.62,0.1277,,,-0.24,0.2397,,,0.11,-0.0641,,,0.25,0.3500,,,-0.30,-0.0981,,,0.15,0.1193,,,-0.39,0.1833,
2026-03-16,momentum-T2-size25,-0.09,1.000388,,0.26,-0.0454,,,0.10,0.1943,,,-0.03,-0.0075,,,0.06,-0.2500,,,-0.67,0.1277,,,-0.29,0.2397,,,0.06,-0.0641,,,0.20,0.3500,,,-0.35,-0.0981,,,0.10,0.1193,,,-0.44,0.1833,
2026-03-16,momentum-T2-size50,-0.14,1.000444,,0.22,-0.0454,,,0.05,0.1943,,,-0.07,-0.0075,,,0.01,-0.2500,,,-0.71,0.1277,,,-0.34,0.2397,,,0.01,-0.0641,,,0.15,0.3500,,,-0.40,-0.0981,,,0.06,0.1193,,,-0.48,0.1833,
2026-03-16,momentum-T4-size5,-0.04,1.000275,,0.31,-0.0454,,,0.15,0.1943,,,0.03,-0.0075,,,0.11,-0.2500,,,-0.62,0.1277,,,-0.24,0.2397,,,0.11,-0.0641,,,0.25,0.3500,,,-0.30,-0.0981,,,0.15,0.1193,,,-0.39,0.1833,
2026-03-16,momentum-T4-size10,-0.07,1.000331,,0.28,-0.0454,,,0.12,0.1943,,,-0.00,-0.0075,,,0.08,-0.2500,,,-0.65,0.1277,,,-0.27,0.2397,,,0.08,-0.0641,,,0.22,0.3500,,,-0.33,-0.0981,,,0.12,0.1193,,,-0.42,0.1833,
2026-03-16,momentum-T4-size25,-0.13,1.000477,,0.23,-0.0454,,,0.06,0.1943,,,-0.06,-0.0075,,,0.02,-0.2500,,,-0.70,0.1277,,,-0.32,0.2397,,,0.02,-0.0641,,,0.16,0.3500,,,-0.39,-0.0981,,,0.07,0.1193,,,-0.47,0.1833,
2026-03-16,momentum-T4-size50,-0.17,1.000635,,0.18,-0.0454,,,0.02,0.1943,,,-0.10,-0.0075,,,-0.02,-0.2500,,,-0.75,0.1277,,,-0.37,0.2397,,,-0.02,-0.0641,,,0.12,0.3500,,,-0.43,-0.0981,,,0.02,0.1193,,,-0.51,0.1833,
2026-03-16,momentum-T6-size5,-0.05,1.000254,,0.30,-0.0454,,,0.13,0.1943,,,0.01,-0.0075,,,0.10,-0.2500,,,-0.63,0.1277,,,-0.25,0.2397,,,0.10,-0.0641,,,0.24,0.3500,,,-0.31,-0.0981,,,0.14,0.1193,,,-0.40,0.1833,
2026-03-16,momentum-T6-size10,-0.09,1.000286,,0.27,-0.0454,,,0.10,0.1943,,,-0.02,-0.0075,,,0.06,-0.2500,,,-0.66,0.1277,,,-0.29,0.2397,,,0.06,-0.0641,,,0.20,0.3500,,,-0.35,-0.0981,,,0.11,0.1193,,,-0.43,0.1833,
2026-03-16,momentum-T6-size25,-0.15,1.000328,,0.21,-0.0454,,,0.04,0.1943,,,-0.08,-0.0075,,,0.00,-0.2500,,,-0.72,0.1277,,,-0.34,0.2397,,,0.00,-0.0641,,,0.14,0.3500,,,-0.41,-0.0981,,,0.05,0.1193,,,-0.49,0.1833,
2026-03-16,momentum-T6-size50,-0.18,1.000359,,0.18,-0.0454,,,0.01,0.1943,,,-0.11,-0.0075,,,-0.03,-0.2500,,,-0.75,0.1277,,,-0.37,0.2397,,,-0.03,-0.0641,,,0.11,0.3500,,,-0.44,-0.0981,,,0.02,0.1193,,,-0.52,0.1833,
2026-03-16,haiku-T1-size20,-0.04,1.000911,,0.32,-0.0653,,,0.15,0.2692,,,0.03,-0.0150,,,0.11,-0.2500,,,-0.62,0.2165,,,-0.24,0.3130,,,0.11,-0.0933,,,0.25,0.3500,,,-0.30,-0.1010,,,0.15,0.1489,,,-0.38,0.2500,
2026-03-16,haiku-T1-size40,-0.06,1.001318,,0.29,-0.0653,,,0.12,0.2692,,,0.00,-0.0150,,,0.09,-0.2500,,,-0.64,0.2165,,,-0.26,0.3130,,,0.08,-0.0933,,,0.22,0.3500,,,-0.32,-0.1010,,,0.13,0.1489,,,-0.41,0.2500,
2026-03-16,haiku-T1-size60,-0.08,1.001542,,0.27,-0.0653,,,0.10,0.2692,,,-0.02,-0.0150,,,0.07,-0.2500,,,-0.66,0.2165,,,-0.28,0.3130,,,0.07,-0.0933,,,0.21,0.3500,,,-0.34,-0.1010,,,0.11,0.1489,,,-0.43,0.2500,
2026-03-16,haiku-T1-size80,-0.09,1.001641,,0.26,-0.0653,,,0.09,0.2692,,,-0.03,-0.0150,,,0.06,-0.2500,,,-0.67,0.2165,,,-0.29,0.3130,,,0.05,-0.0933,,,0.19,0.3500,,,-0.35,-0.1010,,,0.10,0.1489,,,-0.44,0.2500,
2026-03-17,momentum-T1-size5,-0.00,1.000249,,0.05,-0.0158,,,0.46,0.1827,,,0.05,0.1201,,,0.30,-0.1911,,,0.38,0.0296,,,-0.61,0.2495,,,0.26,-0.0110,,,-0.30,0.3500,,,-0.38,-0.0441,,,0.22,0.0668,,,-0.47,0.1833,
2026-03-17,momentum-T1-size10,-0.00,1.000292,,0.04,-0.0158,,,0.46,0.1827,,,0.05,0.1201,,,0.30,-0.1911,,,0.38,0.0296,,,-0.61,0.2495,,,0.26,-0.0110,,,-0.31,0.3500,,,-0.38,-0.0441,,,0.22,0.0668,,,-0.47,0.1833,
2026-03-17,momentum-T1-size25,-0.01,1.000423,,0.04,-0.0158,,,0.46,0.1827,,,0.05,0.1201,,,0.30,-0.1911,,,0.38,0.0296,,,-0.61,0.2495,,,0.25,-0.0110,,,-0.31,0.3500,,,-0.39,-0.0441,,,0.22,0.0668,,,-0.47,0.1833,
2026-03-17,momentum-T1-size50,-0.01,1.000587,,0.04,-0.0158,,,0.45,0.1827,,,0.05,0.1201,,,0.30,-0.1911,,,0.37,0.0296,,,-0.61,0.2495,,,0.25,-0.0110,,,-0.31,0.3500,,,-0.39,-0.0441,,,0.22,0.0668,,,-0.48,0.1833,
2026-03-17,momentum-T2-size5,-0.00,1.000210,,0.04,-0.0158,,,0.46,0.1827,,,0.05,0.1201,,,0.30,-0.1911,,,0.38,0.0296,,,-0.61,0.2495,,,0.25,-0.0110,,,-0.31,0.3500,,,-0.38,-0.0441,,,0.22,0.0668,,,-0.47,0.1833,
2026-03-17,momentum-T2-size10,-0.01,1.000226,,0.04,-0.0158,,,0.46,0.1827,,,0.05,0.1201,,,0.30,-0.1911,,,0.38,0.0296,,,-0.61,0.2495,,,0.25,-0.0110,,,-0.31,0.3500,,,-0.39,-0.0441,,,0.22,0.0668,,,-0.47,0.1833,
2026-03-17,momentum-T2-size25,-0.01,1.000260,,0.04,-0.0158,,,0.45,0.1827,,,0.04,0.1201,,,0.29,-0.1911,,,0.37,0.0296,,,-0.62,0.2495,,,0.25,-0.0110,,,-0.31,0.3500,,,-0.39,-0.0441,,,0.21,0.0668,,,-0.48,0.1833,
2026-03-17,momentum-T2-size50,-0.01,1.000322,,0.04,-0.0158,,,0.45,0.1827,,,0.04,0.1201,,,0.29,-0.1911,,,0.37,0.0296,,,-0.61,0.2495,,,0.25,-0.0110,,,-0.31,0.3500,,,-0.39,-0.0441,,,0.21,0.0668,,,-0.48,0.1833,
2026-03-17,momentum-T4-size5,-0.01,1.000188,,0.04,-0.0158,,,0.46,0.1827,,,0.05,0.1201,,,0.30,-0.1911,,,0.38,0.0296,,,-0.61,0.2495,,,0.25,-0.0110,,,-0.31,0.3500,,,-0.39,-0.0441,,,0.22,0.0668,,,-0.47,0.1833,
2026-03-17,momentum-T4-size10,-0.01,1.000186,,0.03,-0.0158,,,0.45,0.1827,,,0.04,0.1201,,,0.29,-0.1911,,,0.37,0.0296,,,-0.62,0.2495,,,0.25,-0.0110,,,-0.32,0.3500,,,-0.39,-0.0441,,,0.21,0.0668,,,-0.48,0.1833,
2026-03-17,momentum-T4-size25,-0.02,1.000249,,0.02,-0.0158,,,0.44,0.1827,,,0.03,0.1201,,,0.28,-0.1911,,,0.36,0.0296,,,-0.63,0.2495,,,0.24,-0.0110,,,-0.32,0.3500,,,-0.40,-0.0441,,,0.20,0.0668,,,-0.49,0.1833,
2026-03-17,momentum-T4-size50,-0.02,1.000457,,0.03,-0.0158,,,0.45,0.1827,,,0.04,0.1201,,,0.29,-0.1911,,,0.37,0.0296,,,-0.62,0.2495,,,0.24,-0.0110,,,-0.32,0.3500,,,-0.40,-0.0441,,,0.21,0.0668,,,-0.48,0.1833,
2026-03-17,momentum-T6-size5,-0.01,1.000118,,0.03,-0.0158,,,0.45,0.1827,,,0.04,0.1201,,,0.29,-0.1911,,,0.37,0.0296,,,-0.62,0.2495,,,0.25,-0.0110,,,-0.31,0.3500,,,-0.39,-0.0441,,,0.21,0.0668,,,-0.48,0.1833,
2026-03-17,momentum-T6-size10,-0.02,1.000077,,0.03,-0.0158,,,0.44,0.1827,,,0.04,0.1201,,,0.29,-0.1911,,,0.36,0.0296,,,-0.62,0.2495,,,0.24,-0.0110,,,-0.32,0.3500,,,-0.40,-0.0441,,,0.21,0.0668,,,-0.48,0.1833,
2026-03-17,momentum-T6-size25,-0.02,1.000084,,0.02,-0.0158,,,0.44,0.1827,,,0.03,0.1201,,,0.28,-0.1911,,,0.36,0.0296,,,-0.63,0.2495,,,0.24,-0.0110,,,-0.33,0.3500,,,-0.40,-0.0441,,,0.20,0.0668,,,-0.49,0.1833,
2026-03-17,momentum-T6-size50,-0.01,1.000299,,0.04,-0.0158,,,0.46,0.1827,,,0.05,0.1201,,,0.30,-0.1911,,,0.38,0.0296,,,-0.61,0.2495,,,0.25,-0.0110,,,-0.31,0.3500,,,-0.39,-0.0441,,,0.22,0.0668,,,-0.47,0.1833,
2026-03-17,haiku-T1-size20,-0.02,1.000695,,0.03,-0.0397,,,0.44,0.2601,,,0.03,0.1871,,,0.28,-0.2616,,,0.36,0.0975,,,-0.62,0.3271,,,0.24,-0.0193,,,-0.32,0.3500,,,-0.40,-0.0200,,,0.21,0.0986,,,-0.49,0.2500,
2026-03-17,haiku-T1-size40,-0.03,1.001050,,0.02,-0.0397,,,0.44,0.2601,,,0.03,0.1871,,,0.28,-0.2616,,,0.36,0.0975,,,-0.63,0.3271,,,0.23,-0.0193,,,-0.33,0.3500,,,-0.41,-0.0200,,,0.20,0.0986,,,-0.49,0.2500,
2026-03-17,haiku-T1-size60,-0.02,1.001300,,0.02,-0.0397,,,0.44,0.2601,,,0.03,0.1871,,,0.28,-0.2616,,,0.36,0.0975,,,-0.63,0.3271,,,0.24,-0.0193,,,-0.33,0.3500,,,-0.40,-0.0200,,,0.20,0.0986,,,-0.49,0.2500,
2026-03-17,haiku-T1-size80,-0.02,1.001458,,0.03,-0.0397,,,0.45,0.2601,,,0.04,0.1871,,,0.29,-0.2616,,,0.37,0.0975,,,-0.62,0.3271,,,0.24,-0.0193,,,-0.32,0.3500,,,-0.40,-0.0200,,,0.21,0.0986,,,-0.48,0.2500,
2026-03-18,momentum-T1-size5,-0.00,1.000231,,-0.01,0.0129,,,0.33,0.1743,,,-0.02,0.0681,,,0.08,-0.1911,,,-0.07,0.0833,,,-0.00,0.1920,,,0.41,-0.0513,,,-0.67,0.3500,,,-0.49,0.0304,,,0.34,-0.0016,,,0.08,0.1833,
2026-03-18,momentum-T1-size10,-0.00,1.000265,,-0.01,0.0129,,,0.33,0.1743,,,-0.02,0.0681,,,0.08,-0.1911,,,-0.07,0.0833,,,-0.01,0.1920,,,0.41,-0.0513,,,-0.67,0.3500,,,-0.50,0.0304,,,0.34,-0.0016,,,0.08,0.1833,
2026-03-18,momentum-T1-size25,-0.01,1.000372,,-0.01,0.0129,,,0.33,0.1743,,,-0.02,0.0681,,,0.07,-0.1911,,,-0.08,0.0833,,,-0.01,0.1920,,,0.41,-0.0513,,,-0.67,0.3500,,,-0.50,0.0304,,,0.34,-0.0016,,,0.08,0.1833,
2026-03-18,momentum-T1-size50,-0.01,1.000510,,-0.01,0.0129,,,0.32,0.1743,,,-0.02,0.0681,,,0.07,-0.1911,,,-0.08,0.0833,,,-0.01,0.1920,,,0.41,-0.0513,,,-0.68,0.3500,,,-0.50,0.0304,,,0.34,-0.0016,,,0.07,0.1833,
2026-03-18,momentum-T2-size5,-0.01,1.000141,,-0.01,0.0129,,,0.33,0.1743,,,-0.02,0.0681,,,0.07,-0.1911,,,-0.08,0.0833,,,-0.01,0.1920,,,0.41,-0.0513,,,-0.67,0.3500,,,-0.50,0.0304,,,0.34,-0.0016,,,0.08,0.1833,
2026-03-18,momentum-T2-size10,-0.01,1.000106,,-0.02,0.0129,,,0.32,0.1743,,,-0.03,0.0681,,,0.07,-0.1911,,,-0.08,0.0833,,,-0.01,0.1920,,,0.40,-0.0513,,,-0.68,0.3500,,,-0.50,0.0304,,,0.33,-0.0016,,,0.07,0.1833,
2026-03-18,momentum-T2-size25,-0.02,1.000047,,-0.03,0.0129,,,0.31,0.1743,,,-0.04,0.0681,,,0.06,-0.1911,,,-0.09,0.0833,,,-0.02,0.1920,,,0.40,-0.0513,,,-0.69,0.3500,,,-0.51,0.0304,,,0.32,-0.0016,,,0.06,0.1833,
2026-03-18,momentum-T2-size50,-0.02,1.000083,,-0.03,0.0129,,,0.31,0.1743,,,-0.04,0.0681,,,0.06,-0.1911,,,-0.10,0.0833,,,-0.03,0.1920,,,0.39,-0.0513,,,-0.69,0.3500,,,-0.52,0.0304,,,0.32,-0.0016,,,0.06,0.1833,
2026-03-18,momentum-T4-size5,-0.01,1.000045,,-0.02,0.0129,,,0.32,0.1743,,,-0.03,0.0681,,,0.07,-0.1911,,,-0.09,0.0833,,,-0.02,0.1920,,,0.40,-0.0513,,,-0.68,0.3500,,,-0.51,0.0304,,,0.33,-0.0016,,,0.07,0.1833,
2026-03-18,momentum-T4-size10,-0.02,0.999945,,-0.03,0.0129,,,0.31,0.1743,,,-0.04,0.0681,,,0.06,-0.1911,,,-0.10,0.0833,,,-0.03,0.1920,,,0.39,-0.0513,,,-0.69,0.3500,,,-0.52,0.0304,,,0.32,-0.0016,,,0.06,0.1833,
2026-03-18,momentum-T4-size25,-0.04,0.999866,,-0.05,0.0129,,,0.29,0.1743,,,-0.05,0.0681,,,0.04,-0.1911,,,-0.11,0.0833,,,-0.04,0.1920,,,0.38,-0.0513,,,-0.71,0.3500,,,-0.53,0.0304,,,0.31,-0.0016,,,0.04,0.1833,
2026-03-18,momentum-T4-size50,-0.03,1.000108,,-0.04,0.0129,,,0.30,0.1743,,,-0.05,0.0681,,,0.04,-0.1911,,,-0.11,0.0833,,,-0.04,0.1920,,,0.38,-0.0513,,,-0.70,0.3500,,,-0.53,0.0304,,,0.31,-0.0016,,,0.05,0.1833,
2026-03-18,momentum-T6-size5,-0.02,0.999917,,-0.03,0.0129,,,0.31,0.1743,,,-0.04,0.0681,,,0.06,-0.1911,,,-0.09,0.0833,,,-0.02,0.1920,,,0.40,-0.0513,,,-0.69,0.3500,,,-0.51,0.0304,,,0.33,-0.0016,,,0.06,0.1833,
2026-03-18,momentum-T6-size10,-0.03,0.999756,,-0.04,0.0129,,,0.30,0.1743,,,-0.05,0.0681,,,0.05,-0.1911,,,-0.10,0.0833,,,-0.03,0.1920,,,0.38,-0.0513,,,-0.70,0.3500,,,-0.52,0.0304,,,0.31,-0.0016,,,0.05,0.1833,
2026-03-18,momentum-T6-size25,-0.04,0.999655,,-0.05,0.0129,,,0.29,0.1743,,,-0.06,0.0681,,,0.04,-0.1911,,,-0.11,0.0833,,,-0.05,0.1920,,,0.37,-0.0513,,,-0.71,0.3500,,,-0.54,0.0304,,,0.30,-0.0016,,,0.04,0.1833,
2026-03-18,momentum-T6-size50,-0.03,0.999997,,-0.04,0.0129,,,0.30,0.1743,,,-0.05,0.0681,,,0.05,-0.1911,,,-0.10,0.0833,,,-0.03,0.1920,,,0.39,-0.0513,,,-0.70,0.3500,,,-0.52,0.0304,,,0.32,-0.0016,,,0.05,0.1833,
2026-03-18,haiku-T1-size20,-0.04,1.000279,,-0.05,-0.0060,,,0.29,0.2475,,,-0.06,0.1013,,,0.04,-0.2616,,,-0.11,0.1780,,,-0.04,0.2344,,,0.37,-0.0669,,,-0.71,0.3500,,,-0.53,0.0491,,,0.30,0.0433,,,0.04,0.2500,
2026-03-18,haiku-T1-size40,-0.06,1.000451,,-0.07,-0.0060,,,0.27,0.2475,,,-0.08,0.1013,,,0.02,-0.2616,,,-0.13,0.1780,,,-0.06,0.2344,,,0.36,-0.0669,,,-0.73,0.3500,,,-0.55,0.0491,,,0.29,0.0433,,,0.02,0.2500,
2026-03-18,haiku-T1-size60,-0.07,1.000625,,-0.07,-0.0060,,,0.27,0.2475,,,-0.08,0.1013,,,0.01,-0.2616,,,-0.14,0.1780,,,-0.07,0.2344,,,0.35,-0.0669,,,-0.73,0.3500,,,-0.56,0.0491,,,0.28,0.0433,,,0.01,0.2500,
2026-03-18,haiku-T1-size80,-0.07,1.000761,,-0.08,-0.0060,,,0.26,0.2475,,,-0.08,0.1013,,,0.01,-0.2616,,,-0.14,0.1780,,,-0.07,0.2344,,,0.35,-0.0669,,,-0.74,0.3500,,,-0.56,0.0491,,,0.28,0.0433,,,0.01,0.2500,
2026-03-19,momentum-T1-size5,0.02,1.000436,,-0.04,0.0058,,,-0.44,0.1861,,,0.02,0.0369,,,-0.03,-0.1911,,,0.28,0.0833,,,0.38,0.1651,,,-0.27,-0.0513,,,-0.50,0.3500,,,0.69,0.0304,,,-0.29,-0.0064,,,0.43,0.1833,
2026-03-19,momentum-T1-size10,0.04,1.000631,,-0.02,0.0058,,,-0.42,0.1861,,,0.03,0.0369,,,-0.02,-0.1911,,,0.30,0.0833,,,0.39,0.1651,,,-0.26,-0.0513,,,-0.48,0.3500,,,0.70,0.0304,,,-0.27,-0.0064,,,0.45,0.1833,
2026-03-19,momentum-T1-size25,0.08,1.001151,,0.02,0.0058,,,-0.38,0.1861,,,0.07,0.0369,,,0.02,-0.1911,,,0.34,0.0833,,,0.44,0.1651,,,-0.22,-0.0513,,,-0.44,0.3500,,,0.74,0.0304,,,-0.23,-0.0064,,,0.49,0.1833,
2026-03-19,momentum-T1-size50,0.13,1.001798,,0.07,0.0058,,,-0.33,0.1861,,,0.13,0.0369,,,0.07,-0.1911,,,0.39,0.0833,,,0.49,0.1651,,,-0.17,-0.0513,,,-0.39,0.3500,,,0.80,0.0304,,,-0.18,-0.0064,,,0.54,0.1833,
2026-03-19,momentum-T2-size5,0.03,1.000455,,-0.03,0.0058,,,-0.43,0.1861,,,0.03,0.0369,,,-0.02,-0.1911,,,0.29,0.0833,,,0.39,0.1651,,,-0.26,-0.0513,,,-0.49,0.3500,,,0.70,0.0304,,,-0.28,-0.0064,,,0.44,0.1833,
2026-03-19,momentum-T2-size10,0.06,1.000664,,-0.00,0.0058,,,-0.41,0.1861,,,0.05,0.0369,,,0.00,-0.1911,,,0.32,0.0833,,,0.41,0.1651,,,-0.24,-0.0513,,,-0.46,0.3500,,,0.72,0.0304,,,-0.25,-0.0064,,,0.47,0.1833,
2026-03-19,momentum-T2-size25,0.11,1.001163,,0.05,0.0058,,,-0.35,0.1861,,,0.11,0.0369,,,0.06,-0.1911,,,0.38,0.0833,,,0.47,0.1651,,,-0.18,-0.0513,,,-0.41,0.3500,,,0.78,0.0304,,,-0.20,-0.0064,,,0.53,0.1833,
2026-03-19,momentum-T2-size50,0.17,1.001744,,0.11,0.0058,,,-0.30,0.1861,,,0.16,0.0369,,,0.11,-0.1911,,,0.43,0.0833,,,0.52,0.1651,,,-0.13,-0.0513,,,-0.35,0.3500,,,0.83,0.0304,,,-0.14,-0.0064,,,0.58,0.1833,
2026-03-19,momentum-T4-size5,0.05,1.000540,,-0.01,0.0058,,,-0.41,0.1861,,,0.05,0.0369,,,-0.00,-0.1911,,,0.31,0.0833,,,0.41,0.1651,,,-0.24,-0.0513,,,-0.47,0.3500,,,0.72,0.0304,,,-0.26,-0.0064,,,0.46,0.1833,
2026-03-19,momentum-T4-size10,0.08,1.000792,,0.02,0.0058,,,-0.38,0.1861,,,0.08,0.0369,,,0.03,-0.1911,,,0.35,0.0833,,,0.44,0.1651,,,-0.21,-0.0513,,,-0.44,0.3500,,,0.75,0.0304,,,-0.23,-0.0064,,,0.50,0.1833,
2026-03-19,momentum-T4-size25,0.15,1.001351,,0.09,0.0058,,,-0.31,0.1861,,,0.15,0.0369,,,0.09,-0.1911,,,0.41,0.0833,,,0.51,0.1651,,,-0.14,-0.0513,,,-0.37,0.3500,,,0.82,0.0304,,,-0.16,-0.0064,,,0.56,0.1833,
2026-03-19,momentum-T4-size50,0.19,1.002020,,0.13,0.0058,,,-0.27,0.1861,,,0.19,0.0369,,,0.14,-0.1911,,,0.45,0.0833,,,0.55,0.1651,,,-0.10,-0.0513,,,-0.33,0.3500,,,0.86,0.0304,,,-0.12,-0.0064,,,0.61,0.1833,
2026-03-19,momentum-T6-size5,0.07,1.000575,,0.01,0.0058,,,-0.40,0.1861,,,0.06,0.0369,,,0.01,-0.1911,,,0.33,0.0833,,,0.42,0.1651,,,-0.23,-0.0513,,,-0.45,0.3500,,,0.73,0.0304,,,-0.24,-0.0064,,,0.48,0.1833,
2026-03-19,momentum-T6-size10,0.11,1.000831,,0.05,0.0058,,,-0.35,0.1861,,,0.10,0.0369,,,0.05,-0.1911,,,0.37,0.0833,,,0.47,0.1651,,,-0.19,-0.0513,,,-0.41,0.3500,,,0.77,0.0304,,,-0.20,-0.0064,,,0.52,0.1833,
2026-03-19,momentum-T6-size25,0.17,1.001349,,0.11,0.0058,,,-0.29,0.1861,,,0.17,0.0369,,,0.11,-0.1911,,,0.43,0.0833,,,0.53,0.1651,,,-0.12,-0.0513,,,-0.35,0.3500,,,0.84,0.0304,,,-0.14,-0.0064,,,0.58,0.1833,
2026-03-19,momentum-T6-size50,0.20,1.002002,,0.14,0.0058,,,-0.26,0.1861,,,0.20,0.0369,,,0.15,-0.1911,,,0.46,0.0833,,,0.56,0.1651,,,-0.09,-0.0513,,,-0.32,0.3500,,,0.87,0.0304,,,-0.11,-0.0064,,,0.61,0.1833,
2026-03-19,haiku-T1-size20,0.06,1.000882,,0.00,-0.0142,,,-0.40,0.2552,,,0.06,0.0443,,,0.01,-0.2616,,,0.32,0.1780,,,0.42,0.1964,,,-0.23,-0.0669,,,-0.46,0.3500,,,0.73,0.0491,,,-0.25,0.0354,,,0.47,0.2500,
